miðjunni	miðja	nveþg
myndaðist	mynda	sfm3eþ
sólin	sól	nveng
en	en	c
á	á	af
skífunni	skífa	nveþg
í	í	aa
kringum	kringum	af
kjarnann	kjarni	nkeog
mynduðust	mynda	sfm3fþ
reikistjörnurnar	reikistjarna	nvfng
.	.	pl

Við	við	af
áframhaldandi	áframhaldandi	lveoof
samþjöppun	samþjöppun	nveo
varð	verða	sfg3eþ
massi	massi	nken
frumsólarinnar	frumsól	nveeg
meiri	mikill	lkenvm
og	og	c
meiri	mikill	lkenvm
.	.	pl

Eftir	eftir	af
hugsanlega	hugsanlega	aa
margar	margur	lvfosf
ármilljónir	ármilljón	nvfo
tóku	taka	sfg3fþ
frumeindakjarnar	frumeindakjarni	nkfn
vetnis	vetni	nhee
að	að	cn
renna	renna	sng
saman	saman	aa
og	og	c
mynda	mynda	sng
helín	helín	nheo
og	og	c
þá	þá	aa
var	vera	sfg3eþ
sólin	sól	nveng
okkar	ég	fp1fe
orðin	verða	sþgven
til	til	aa
.	.	pl

Við	við	af
þennan	þessi	fakeo
kjarnasamruna	kjarnasamruni	nkeo
verður	verða	sfg3en
til	til	aa
mikil	mikill	lvensf
orka	orka	nven
bæði	bæði	c
sem	sem	c
varmi	varmi	nken
og	og	c
ljós	ljós	nhen
.	.	pl

Á	á	af
Vísindavefnum	Vísindavefur	nkeþgs
er	vera	sfg3en
að	að	cn
finna	finna	sng
fjölmörg	fjölmargur	lhfosf
svör	svar	nhfo
um	um	af
sólina	sól	nveog
,	,	pk
meðal	meðal	af
annars	annar	fohee
þessi	þessi	fahfo
:	:	pa
*	*	pa
Hvað	hver	fshen
er	vera	sfg3en
sólin	sól	nveng
stór	stór	lvensf
?	?	pl

eftir	eftir	af
Tryggva	Tryggvi	nkeo-s
Þorgeirsson	Þorgeirsson	nkeo-s
.	.	pl

*	*	pa
Hvað	hver	fshen
er	vera	sfg3en
sólin	sól	nveng
heit	heitur	lvensf
?	?	pl

eftir	eftir	af
Tryggva	Tryggvi	nkeo-s
Þorgeirsson	Þorgeirsson	nkeo-s
.	.	pl

*	*	pa
Af	af	af
hverju	hver	fsheþ
er	vera	sfg3en
sólin	sól	nveng
til	til	aa
?	?	pl

eftir	eftir	af
Árdísi	Árdís	nveo-s
Elíasdóttur	Elíasdóttir	nveo-s
og	og	c
Gunnlaug	Gunnlaugur	nkeo-s
Björnsson	Björnsson	nkeo-s
.	.	pl

*	*	pa
Hvert	hver	fshen
er	vera	sfg3en
flatarmál	flatarmál	nhen
sólarinnar	sól	nveeg
?	?	pl

eftir	eftir	af
EÖÞ	EÖÞ	n----s
.	.	pl

*	*	pa
Hvað	hver	fshen
er	vera	sfg3en
sólin	sól	nveng
þung	þungur	lvensf
?	?	pl

eftir	eftir	af
Björn	Björn	nkeo-s
Brynjúlf	Brynjúlfur	nkeo-s
Björnsson	Björnsson	nkeo-s
.	.	pl

*	*	pa
Hvað	hver	fshen
er	vera	sfg3en
langt	langur	lhensf
á	á	aa
milli	milli	af
jarðar	jörð	nvee
og	og	c
sólar	sól	nvee
?	?	pl

eftir	eftir	af
Tryggva	Tryggvi	nkeo-s
Þorgeirsson	Þorgeirsson	nkeo-s
og	og	c
Þorstein	Þorsteinn	nkeo-s
Vilhjálmsson	Vilhjálmsson	nkeo-s
.	.	pl

*	*	pa
Hvernig	hvernig	aa
getur	geta	sfg3en
eldur	eldur	nken
þrifist	þrífa	sþmhen
á	á	af
sólinni	sól	nveþg
ef	ef	c
það	það	fphen
er	vera	sfg3en
ekkert	enginn	fohen
súrefni	súrefni	nhen
þar	þar	aa
?	?	pl

eftir	eftir	af
Þorstein	Þorsteinn	nkeo-s
Vilhjálmsson	Vilhjálmsson	nkeo-s
.	.	pl

<	<	pa
Heimild	heimild	nven
og	og	c
mynd	mynd	nven
>	>	pa

Stál	stál	nhen
er	vera	sfg3en
blanda	blanda	nven
járns	járn	nhee
og	og	c
kolefnis	kolefni	nhee
og	og	c
stundum	stundum	aa
fleiri	margur	lhfevm
frumefna	frumefni	nhfe
.	.	pl

Kolefnisinnihald	kolefnisinnihald	nhen
í	í	af
stáli	stál	nheþ
er	vera	sfg3en
á	á	af
bilinu	bil	nheþg
0,1%	0,1%	tp
-	-	m
2%	2%	tp
.	.	pl

Ef	ef	c
kolefnisinnihald	kolefnisinnihald	nhen
í	í	af
blöndunni	blanda	nveþg
fer	fara	sfg3en
yfir	yfir	af
2%	2%	tp
kallast	kalla	sfm3en
efnið	efni	nheng
steypujárn	steypujárn	nhen
,	,	pk
pottur	pottur	nken
eða	eða	c
pottjárn	pottjárn	nhen
.	.	pl

Þá	þá	aa
er	vera	sfg3en
það	það	fphen
stökkt	stökkur	lhensf
og	og	c
ekki	ekki	aa
er	vera	sfg3en
hægt	hægur	lhensf
að	að	cn
hamra	hamra	sng
það	það	fpheo
til	til	aa
eins	eins	aa
og	og	c
stál	stál	nheo
og	og	c
járn	járn	nheo
.	.	pl

Stál	stál	nhen
hefur	hafa	sfg3en
margþætt	margþættur	lheosf
notagildi	notagildi	nheo
,	,	pk
það	það	fphen
er	vera	sfg3en
notað	nota	sþghen
sem	sem	c
byggingarefni	byggingarefni	nhen
,	,	pk
í	í	af
píanóstrengi	píanóstrengur	nkfo
,	,	pk
búsáhöld	búsáhald	nhfo
og	og	c
úr	úr	af
því	það	fpheþ
eru	vera	sfg3fn
gerðar	gera	sþgvfn
saumnálar	saumnál	nvfn
,	,	pk
svo	svo	aa
nokkur	nokkur	fohfn
dæmi	dæmi	nhfn
séu	vera	svg3fn
nefnd	nefna	sþghfn
.	.	pl

Ársframleiðsla	ársframleiðsla	nven
stáls	stál	nhee
í	í	af
heiminum	heimur	nkeþg
árið	ár	nheog
1997	1997	ta
var	vera	sfg3eþ
795	795	ta
milljónir	milljón	nvfn
tonna	tonn	nhfe
en	en	c
sama	samur	fbheo
ár	ár	nheo
var	vera	sfg3eþ
álframleiðslan	álframleiðsla	nveng
21	21	ta
milljón	milljón	tfhfn
tonn	tonn	nhfn
.	.	pl

Um	um	af
járn	járn	nheo
er	vera	sfg3en
hægt	hægur	lhensf
að	að	cn
lesa	lesa	sng
á	á	af
Vísindavefnum	Vísindavefur	nkeþgs
í	í	af
svari	svar	nheþ
við	við	af
spurningunni	spurning	nveþg
:	:	pa
*	*	pa
Getið	geta	sfg2fn
þið	þú	fp2fn
sagt	segja	sþghen
mér	ég	fp1eþ
allt	allur	foheo
um	um	af
járn	járn	nheo
?	?	pl

<	<	pa
Heimild	heimild	nven
>	>	pa

Blý	blý	nhen
er	vera	sfg3en
eitt	einn	fohen
frumefnanna	frumefni	nhfeg
en	en	c
svo	svo	aa
nefnast	nefna	sfm3fn
þau	sá	fahfn
efni	efni	nhfn
sem	sem	ct
öll	allur	fohfn
önnur	annar	fohfn
efni	efni	nhfn
eru	vera	sfg3fn
samsett	samsettur	lhfnsf
úr	úr	aa
.	.	pl

Samkvæmt	samkvæmt	af
vísindum	vísindi	nhfþ
nútímans	nútími	nkeeg
eru	vera	sfg3fn
stöðug	stöðugur	lhfnsf
frumefni	frumefni	nhfn
90	90	ta
talsins	tal	nheeg
.	.	pl

Grunneining	grunneining	nven
frumefna	frumefni	nhfe
nefnist	nefna	sfm3en
atóm	atóm	nhen
sem	sem	ct
merkir	merkja	sfg3en
ódeilanlegt	ódeilanlegur	lhensf
en	en	c
eitt	einn	foheo
sinn	sinn	nheo
töldu	telja	sfg3fþ
menn	maður	nkfn
að	að	c
atómið	atóm	nheng
,	,	pk
á	á	af
íslensku	íslenska	nveþ
frumeind	frumeind	nven
,	,	pk
væri	vera	svg3eþ
smæsta	smár	lvenve
byggingareining	byggingareining	nven
efnis	efni	nhee
.	.	pl

Öllum	allur	fohfþ
frumefnum	frumefni	nhfþ
er	vera	sfg3en
raðað	raða	sþghen
í	í	af
svonefnt	svonefndur	lheosf
lotukerfi	lotukerfi	nheo
og	og	c
þar	þar	aa
hefur	hafa	sfg3en
blý	blý	nhen
(	(	pa
Pb	Pb	e
)	)	pa
sætistöluna	sætistala	nveog
82	82	ta
.	.	pl

Nú	nú	aa
vita	vita	sfg3fn
menn	maður	nkfn
að	að	c
frumeindirnar	frumeind	nvfng
eru	vera	sfg3fn
samsettar	samsettur	lvfnsf
úr	úr	af
enn	enn	aa
minni	lítill	lvfþvm
eindum	eind	nvfþ
sem	sem	ct
nefnast	nefna	sfm3fn
róteindir	róteind	nvfn
,	,	pk
nifteindir	nifteind	nvfn
og	og	c
rafeindir	rafeind	nvfn
.	.	pl

Byggingareindir	byggingareind	nvfn
róteinda	róteind	nvfe
og	og	c
nifteinda	nifteind	nvfe
nefnast	nefna	sfm3fn
svo	svo	aa
kvarkar	kvarkur	nkfn
en	en	c
hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
lesa	lesa	sng
um	um	af
þá	hann	fpkfo
í	í	af
svari	svar	nheþ
við	við	af
spurningunni	spurning	nveþg
Hvað	hver	fshen
eru	vera	sfg3fn
kvarkar	kvarkur	nkfn
?	?	pl

Íslenska	íslenskur	lhenvf
fleirtöluorðið	fleirtöluorð	nheng
kvarkar	kvarkur	nkfn
er	vera	sfg3en
hljóðlíking	hljóðlíking	nven
enska	enskur	lheevf
orðsins	orð	nheeg
'	'	pg
quarks	quarks	e
'	'	pg
en	en	c
eðlisfræðingurinn	eðlisfræðingur	nkeng
sem	sem	ct
stakk	stinga	sfg3eþ
upp	upp	aa
á	á	af
nafninu	nafn	nheþg
sótti	sækja	sfg3eþ
það	það	fpheo
í	í	af
skáldsögu	skáldsaga	nveo
James	James	n----s
Joyce	Joyce	n----s
,	,	pk
Finnegans	Finnegans	n----s
Wake	Wake	e
.	.	pl

Þar	þar	aa
er	vera	sfg3en
að	að	cn
finna	finna	sng
ljóð	ljóð	nheo
ort	ortur	lheosf
til	til	af
kokkálaða	kokkálaður	lkeevf
konungsins	konungur	nkeeg
í	í	af
ævintýrinu	ævintýri	nheþg
um	um	af
Tristan	Tristan	nkeo-s
og	og	c
Ísoldu	Ísold	nveo-s
og	og	c
í	í	af
ljóðinu	ljóð	nheþg
standa	standa	sfg3fn
meðal	meðal	af
annars	annar	fohee
þessar	þessi	favfn
línur	lína	nvfn
:	:	pa
«	«	pg
Three	Three	e
quarks	quarks	e
for	for	e
Muster	Muster	e
Mark	Mark	n----s
!	!	pl

/	/	pa
Sure	Sure	e
he	he	e
hasn	hasn	e
'	'	pg
t	t	e
got	got	e
much	much	e
of	of	e
a	a	e
bark	bark	e
.	.	pl
»	»	pg

<	<	pa
Heimild	heimild	nven
>	>	pa

Nokkrar	nokkur	fovfn
ágætar	ágætur	lvfnsf
bækur	bók	nvfn
eru	vera	sfg3fn
til	til	aa
um	um	af
sögu	saga	nveo
kvikmyndalistarinnar	kvikmyndalist	nveeg
.	.	pl

Hér	hér	aa
bendum	benda	sfg1fn
við	ég	fp1fn
á	á	af
tvær	tveir	tfvfo
þeirra	hún	fpvfe
en	en	c
önnur	annar	foven
er	vera	sfg3en
nýútkomin	nýútkominn	lvensf
í	í	af
íslenskri	íslenskur	lveþsf
þýðingu	þýðing	nveþ
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
nálgast	nálgast	snm
ritin	rit	nhfog
annaðhvort	annaðhvort	c
á	á	af
Landsbókasafni	Landsbókasafn	nheþ-s
Íslands	Ísland	nhee-s
-	-	pa
Háskólabókasafni	háskólabókasafn	nheþ-s
,	,	pk
á	á	af
öðrum	annar	fohfþ
bókasöfnum	bókasafn	nhfþ
eða	eða	c
í	í	af
bókabúðum	bókabúð	nvfþ
:	:	pa
<	<	pa
...	...	pa
>	>	pa
Á	á	af
vefsíðu	vefsíða	nveþ
Berkeley-háskóla	Berkeley-háskóli	nkee-s
er	vera	sfg3en
að	að	cn
finna	finna	sng
tilvísanaskrá	tilvísanaskrá	nveo
sem	sem	ct
gagnast	gagna	sfm3en
þeim	sá	fakfþ
sem	sem	ct
vinna	vinna	sfg3fn
að	að	af
rannsóknum	rannsókn	nvfþ
á	á	af
myndbanda-	myndbandalist	kt
og	og	c
kvikmyndalist	kvikmyndalist	nveþ
.	.	pl

Ritalistinn	ritalisti	nkeng
þar	þar	aa
miðast	miða	sfm3en
að	að	af
vísu	vís	lheþsf
við	við	af
háskólabókasöfnin	háskólabókasafn	nhfog
í	í	af
Berkeley	Berkeley	n----s
en	en	c
sumar	sumur	fovfn
bækurnar	bók	nvfng
ættu	eiga	svg3fþ
að	að	cn
vera	vera	sng
til	til	aa
á	á	af
bókasöfnum	bókasafn	nhfþ
hér	hér	aa
eða	eða	c
þá	þá	aa
að	að	c
hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
panta	panta	sng
þær	hún	fpvfo
með	með	af
millisafnalánum	millisafnalán	nhfþ
.	.	pl

Berkeley-háskóli	Berkeley-háskóli	nken-s
er	vera	sfg3en
einnig	einnig	aa
með	með	af
tenglasafn	tenglasafn	nheo
um	um	af
sögu	saga	nveo
kvikmyndalistarinnar	kvikmyndalist	nveeg
og	og	c
annað	annar	foheo
sambærilegt	sambærilegur	lheosf
tenglasafn	tenglasafn	nheo
á	á	af
Veraldarvefnum	Veraldarvefur	nkeþgs
heitir	heita	sfg3en
History	History	n----s
of	of	e
Film	Film	e
Theme	Theme	e
Page	Page	e
.	.	pl

Mynd	mynd	nven
Lumière-bræðranna	Lumière-bróðir	nkfegs
Auguste	Auguste	n----s
og	og	c
Louis	Louis	n----s
La	La	n----s
Sortie	Sortie	e
des	des	e
ouvriers	ouvriers	e
de	de	e
l	l	e
'	'	pg
usine	usine	e
Lumière	Lumière	n----s
eða	eða	c
Verkamenn	Verkamaður	nkfn-s
yfirgefa	yfirgefa	sfg3fn
Lumière-verksmiðjuna	Lumière-verksmiðja	nveogs
er	vera	sfg3en
stundum	stundum	aa
talin	telja	sþgven
vera	vera	sng
fyrsta	fyrstur	lvenve
kvikmyndin	kvikmynd	nveng
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
sjá	sjá	sng
miðbik	miðbik	nheo
þessarar	þessi	favee
stuttu	stuttur	lveevf
myndar	mynd	nvee
undir	undir	af
þessum	þessi	fakeþ
tengli	tengill	nkeþ
hér	hér	aa
en	en	c
þar	þar	aa
sjást	sjá	sfm3fn
konur	kona	nvfn
,	,	pk
menn	maður	nkfn
og	og	c
hestur	hestur	nken
yfirgefa	yfirgefa	sng
Lumière-verksmiðjuna	Lumière-verksmiðja	nveogs
.	.	pl

Upphaf	upphaf	nhen
myndarinnar	mynd	nveeg
er	vera	sfg3en
þannig	þannig	aa
að	að	c
dyrnar	dyr	nvfng
eru	vera	sfg3fn
lokaðar	lokaður	lvfnsf
og	og	c
myndin	mynd	nveng
endar	enda	sfg3en
á	á	af
því	sá	faheþ
að	að	c
þeim	hún	fpvfþ
er	vera	sfg3en
aftur	aftur	aa
lokað	loka	sþghen
.	.	pl

<	<	pa
Heimildir	heimild	nvfn
>	>	pa

Risaeðlur	Risaeðla	nvfn-s
eiga	eiga	sfg3fn
að	að	af
öllum	allur	fohfþ
líkindum	líkindi	nhfþ
ættir	ætt	nvfo
að	að	cn
rekja	rekja	sng
til	til	af
svokallaðra	svokallaður	lvfesf
boleðla	boleðla	nvfe
sem	sem	ct
hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
lesa	lesa	sng
meira	mikill	lheovm
um	um	aa
í	í	af
svari	svar	nheþ
við	við	af
spurningunni	spurning	nveþg
Hvernig	hvernig	aa
varð	verða	sfg3eþ
fyrsta	fyrstur	lvenve
risaeðlan	risaeðla	nveng
til	til	aa
?	?	pl

Fyrstu	fyrstur	lvfnve
risaðlurnar	risaeðla	x
voru	vera	sfg3fþ
í	í	af
raun	raun	nveþ
ekki	ekki	aa
risar	risi	nkfn
.	.	pl

Stjakeðlur	stjakeðla	nvfn
og	og	c
sindreðlur	sindreðla	nvfn
voru	vera	sfg3fþ
um	um	aa
30	30	ta
kg	kg	ks
á	á	af
þyngd	þyngd	nveþ
.	.	pl

Risavöxtur	risavöxtur	nken
dýranna	dýr	nhfeg
kom	koma	sfg3eþ
fyrst	fyrr	aae
fram	fram	aa
hjá	hjá	af
jurtaætunum	jurtaæta	nvfþg
og	og	c
síðan	síðan	aa
hjá	hjá	af
rándýrunum	rándýr	nhfþg
.	.	pl

Bent	benda	sþghen
hefur	hafa	sfg3en
verið	vera	sþghen
á	á	af
að	að	c
stærð	stærð	nven
dýranna	dýr	nhfeg
hafi	hafa	svg3en
gegnt	gegna	sþghen
því	sá	faheþ
hlutverki	hlutverk	nheþ
að	að	cn
gera	gera	sng
þau	það	fphfo
óárennilegri	óárennilegur	lhfovm
og	og	c
auðvelda	auðvelda	sng
þeim	það	fphfþ
þannig	þannig	aa
að	að	cn
komast	koma	snm
af	af	aa
í	í	af
baráttu	barátta	nveþ
við	við	af
önnur	annar	fohfo
dýr	dýr	nhfo
um	um	af
lífssvæði	lífssvæði	nheo
og	og	c
æti	æti	nheo
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
lesa	lesa	sng
meira	mikill	lheovm
um	um	af
risaeðlur	risaeðla	nvfo
á	á	af
Vísindavefnum	Vísindavefur	nkeþgs
,	,	pk
meðal	meðal	af
annars	annar	fohee
í	í	af
svörum	svar	nhfþ
við	við	af
spurningunum	spurning	nvfþg
:	:	pa
*	*	pa
Hvernig	hvernig	aa
varð	verða	sfg3eþ
fyrsta	fyrstur	lvenve
risaeðlan	risaeðla	nveng
til	til	aa
?	?	pl

*	*	pa
Er	vera	sfg3en
einhvers	einhver	fokee
staðar	staður	nkee
til	til	af
erfðaefni	erfðaefni	nhen
úr	úr	af
risaeðlum	risaeðla	nvfþ
og	og	c
væri	vera	svg3eþ
hægt	hægur	lhensf
að	að	cn
láta	láta	sng
þær	hún	fpvfo
koma	koma	sng
aftur	aftur	aa
?	?	pl

*	*	pa
Ef	ef	c
krókódílar	krókódíll	nkfn
voru	vera	sfg3fþ
uppi	uppi	aa
á	á	af
sama	samur	fbkeþ
tíma	tími	nkeþ
og	og	c
risaeðlur	risaeðla	nvfn
af	af	af
hverju	hver	fsheþ
dóu	deyja	sfg3fþ
þeir	hann	fpkfn
þá	þá	aa
ekki	ekki	aa
út	út	aa
?	?	pl

Frá	frá	af
sólinni	sól	nveþg
berst	bera	sfm3en
í	í	af
sífellu	sífella	nveþ
svonefndur	svonefndur	lkensf
sólvindur	sólvindur	nken
sem	sem	ct
er	vera	sfg3en
straumur	straumur	nken
rafhlaðinna	rafhlaðinn	lvfesf
agna	ögn	nvfe
.	.	pl

Þegar	þegar	c
vindurinn	vindur	nkeng
nálgast	nálga	sfm3en
jörðina	jörð	nveog
hrindir	hrinda	sfg3en
segulsvið	segulsvið	nhen
jarðarinnar	jörð	nveeg
honum	hann	fpkeþ
frá	frá	af
sér	sig	fpheþ
nema	nema	c
í	í	aa
kringum	kringum	af
segulpólana	segulpóll	nkfog
.	.	pl

Þar	þar	aa
sleppur	sleppa	sfg3en
eitthvað	einhver	fohen
af	af	af
ögnunum	ögn	nvfþg
inn	inn	aa
í	í	af
segulsviðið	segulsvið	nheog
.	.	pl

Þegar	þegar	c
eindirnar	eind	nvfng
rekast	reka	sfm3fn
á	á	af
lofthjúp	lofthjúpur	nkeo
jarðar	jörð	nvee
,	,	pk
í	í	af
um	um	aa
100-250	100-250	ta
km	km	ks
hæð	hæð	nveþ
örvast	örva	sfm3en
sameindir	sameind	nvfn
og	og	c
frumeindir	frumeind	nvfn
í	í	af
hjúpnum	hjúpur	nkeþg
og	og	c
þær	hún	fpvfn
senda	senda	sfg3fn
frá	frá	af
sér	sig	fpvfþ
sýnilegt	sýnilegur	lheosf
ljós	ljós	nheo
sem	sem	ct
við	ég	fp1fn
köllum	kalla	sfg1fn
norður-	norðurljós	kt
eða	eða	c
suðurljós	suðurljós	nhfo
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
lesa	lesa	sng
meira	mikill	lheovm
um	um	af
norðurljós	norðurljós	nhfo
í	í	af
svörum	svar	nhfþ
við	við	af
spurningunum	spurning	nvfþg
:	:	pa
*	*	pa
Af	af	af
hverju	hver	fsheþ
stafa	stafa	sfg3fn
norður-	norðurljós	kt
og	og	c
suðurljósin	suðurljós	nhfng
?	?	pl

*	*	pa
Af	af	af
hverju	hver	fsheþ
eru	vera	sfg3fn
norðurljós	norðurljós	nhfn
í	í	af
mismunandi	mismunandi	lkfþof
litum	litur	nkfþ
?	?	pl

Það	það	fphen
er	vera	sfg3en
ekki	ekki	aa
tilviljun	tilviljun	nven
ein	einn	lvensf
sem	sem	ct
ræður	ráða	sfg3en
útliti	útlit	nheþ
gíraffans	gíraffi	nkeeg
heldur	heldur	c
hefur	hafa	sfg3en
það	það	fphen
mótast	móta	sþmhen
fyrir	fyrir	af
tilstilli	tilstilli	nheo
þróunar	þróun	nvee
.	.	pl

Hægt	hægur	lhensf
er	vera	sfg3en
að	að	cn
lesa	lesa	sng
um	um	af
þróun	þróun	nveo
og	og	c
þróunarkenninguna	þróunarkenning	nveog
meðal	meðal	af
annars	annar	fohee
í	í	af
svari	svar	nheþ
við	við	af
spurningunni	spurning	nveþg
Hvernig	hvernig	aa
urðu	verða	sfg3fþ
litlu	lítill	lvfnvf
frumurnar	fruma	nvfng
í	í	af
sjónum	sjór	nkeþg
að	að	af
mönnum	maður	nkfþ
og	og	c
dýrum	dýr	nhfþ
?	?	pl

Útlit	útlit	nhen
gíraffans	gíraffi	nkeeg
gagnast	gagna	sfm3en
honum	hann	fpkeþ
vel	vel	aa
þegar	þegar	c
hann	hann	fpken
leitar	leita	sfg3en
að	að	af
fæðu	fæða	nveþ
á	á	af
hitabeltisgresju	hitabeltisgresja	nveþ
og	og	c
staktrjáasléttum	staktrjáaslétta	nvfþ
Afríku	Afríka	nvee-s
,	,	pk
þá	þá	aa
gegnir	gegna	sfg3en
það	það	fphen
hlutverki	hlutverk	nheþ
eins	einn	fokee
konar	konar	nkee
felubúnings	felubúningur	nkee
.	.	pl

Um	um	af
felubúning	felubúningur	nkeo
dýra	dýr	nhfe
er	vera	sfg3en
hægt	hægur	lhensf
að	að	cn
lesa	lesa	sng
um	um	af
í	í	af
svari	svar	nheþ
við	við	af
spurningunni	spurning	nveþg
Af	af	af
hverju	hver	fsheþ
eru	vera	sfg3fn
sebrahestar	sebrahestur	nkfn
og	og	c
tígrisdýr	tígrisdýr	nhfn
röndótt	röndóttur	lhfnsf
?	?	pl

Rómverjar	Rómverji	nkfn-s
til	til	af
forna	forn	lkeevf
sýndu	sýna	sfg3fþ
stundum	stundum	aa
gíraffa	gíraffi	nkfo
í	í	af
hringleikahúsum	hringleikahús	nhfþ
og	og	c
þeir	hann	fpkfn
nefndu	nefna	sfg3fþ
þá	hann	fpkfo
Camelopardalis	Camelopardalis	e
því	það	fpheþ
þeim	hann	fpkfþ
fannst	finna	sfm3eþ
hálsinn	háls	nkeng
á	á	af
þeim	hann	fpkfþ
minn	minna	x
á	á	af
háls	háls	nkeo
kameldýrsins	kameldýr	nheeg
en	en	c
blettirnir	blettur	nkfng
á	á	af
hlébarða	hlébarði	nkfo
.	.	pl

Fræðilega	fræðilegur	lhenvf
heitið	heiti	nheng
á	á	af
gíraffa	gíraffi	nkeþ
er	vera	sfg3en
Giraffa	Giraffa	e
camelopardalis	camelopardalis	e
en	en	c
orðið	orð	nheng
gíraffi	gíraffi	nken
er	vera	sfg3en
komið	koma	sþghen
úr	úr	af
arabísku	arabíska	nveþ
.	.	pl

Spurningin	spurning	nveng
í	í	af
heild	heild	nveþ
sinni	sinn	feveþ
hljóðaði	hljóða	sfg3eþ
svona	svona	aa
:	:	pa

Mig	ég	fp1eo
langar	langa	sfg3en
að	að	cn
vita	vita	sng
hversu	hversu	aa
fjölmennir	fjölmennur	lkfnsf
Maóríar	Maóríi	nkfn-s
á	á	af
Nýja-Sjálandi	Nýja-Sjáland	nheþ-s
eru	vera	sfg3fn
í	í	af
dag	dagur	nkeo
?	?	pl

Mér	ég	fp1eþ
er	vera	sfg3en
alveg	alveg	aa
fyrirmunað	fyrirmuna	sþghen
að	að	cn
finna	finna	sng
nokkuð	nokkur	foheo
um	um	af
það	það	fpheo
á	á	af
netinu	net	nheþg
.	.	pl

Ég	ég	fp1en
hef	hafa	sfg1en
ekki	ekki	aa
tíma	tími	nkeo
til	til	af
að	að	cn
bíða	bíða	sng
eftir	eftir	af
svari	svar	nheþ
á	á	af
vefnum	vefur	nkeþg
svo	svo	aa
ef	ef	c
þið	þú	fp2fn
getið	geta	sfg2fn
svarað	svara	sþghen
því	það	fpheþ
strax	strax	aa
þá	þá	aa
væri	vera	svg3eþ
það	það	fphen
frábært	frábær	lhensf
.	.	pl

Þið	þú	fp2fn
vitið	vita	sfg2fn
svo	svo	aa
mikið	mikill	lheosf
!	!	pl

Samkvæmt	samkvæmt	af
manntali	manntal	nheþ
Nýja-Sjálands	Nýja-Sjáland	nhee-s
árið	ár	nheog
2001	2001	ta
voru	vera	sfg3fþ
Maóríar	Maóríi	nkfn-s
alls	allur	fohee
526.281	526.281	ta
talsins	tal	nheeg
,	,	pk
en	en	c
það	það	fphen
er	vera	sfg3en
um	um	aa
14,7%	14,7%	tp
af	af	af
mannfjölda	mannfjöldi	nkeþ
landsins	land	nheeg
.	.	pl

Einn	einn	tfken
af	af	af
hverjum	hver	fokfþ
fjórum	fjórir	tfkfþ
í	í	af
þessum	þessi	fakeþ
hópi	hópur	nkeþ
talar	tala	sfg3en
tungu	tunga	nveo
Maórímanna	Maórímaður	nkfe-s
.	.	pl

