möguleika	möguleiki	nkfo
á	á	af
mestu	mikill	lvfþve
þjóðfélagsbreytingum	þjóðfélagsbreyting	nvfþ
Íslandssögunnar	Íslandssaga	nveegs
.	.	pl

Inga	Inga	nven-s
Jóhannesdóttir	Jóhannesdóttir	nven-s
var	vera	sfg3eþ
fædd	fæða	sþgven
á	á	af
þessu	þessi	faheþ
vori	vor	nheþ
Íslandssögunnar	Íslandssaga	nveegs
,	,	pk
hinn	hinn	gkeo
20.	20.	ta
júní	júní	nkee
1874	1874	ta
og	og	c
var	vera	sfg3eþ
rúmlega	rúmlega	aa
mánaðargömul	mánaðargamall	lvensf
þegar	þegar	c
stjórnarskráin	stjórnarskrá	nveng
gekk	ganga	sfg3eþ
í	í	af
gildi	gildi	nheo
.	.	pl

Þær	sá	favfn
Kussungsstaðasystur	Kussungsstaðasystir	nvfn-s

Hún	hún	fpven
fæddist	fæða	sfm3eþ
að	að	af
Þönglabakka	Þönglabakki	nkeþ-s
í	í	af
Þorgeirsfirði	Þorgeirsfjörður	nkeþ-s
en	en	c
ásamt	ásamt	af
Hvalvatnsfirði	Hvalvatnsfjörður	nkeþ-s
eru	vera	sfg3fn
þessir	þessi	fakfn
firðir	fjörður	nkfn
nefndir	nefna	sþgkfn
Fjörður	Fjörður	nvfn-s
og	og	c
Inga	Inga	nven-s
því	því	aa
fædd	fæða	sþgven
úti	úti	aa
í	í	af
Fjörðum	Fjörður	nvfþ-s
skv.	skv.	ks
þeirri	sá	faveþ
málvenju	málvenja	nveþ
sem	sem	ct
ég	ég	fp1en
er	vera	sfg1en
alin	ala	sþgven
upp	upp	aa
við	við	aa
.	.	pl

Á	á	af
landnámstíð	landnámstíð	nveþ
var	vera	sfg3eþ
veðurfar	veðurfar	nhen
mildara	mildur	lhenvm
en	en	c
síðar	síðar	aam
varð	verða	sfg3eþ
og	og	c
var	vera	sfg3eþ
land	land	nhen
fljótlega	fljótlega	aa
numið	nema	sþghen
í	í	af
Fjörðum	Fjörður	nkfþ-s
af	af	af
Þorgeiri	Þorgeir	nkeþ-s
sem	sem	ct
Þorgeirsfjörður	Þorgeirsfjörður	nken-s
dregur	draga	sfg3en
nafn	nafn	nheo
sitt	sinn	feheo
af	af	aa
.	.	pl

Talið	telja	sþghen
er	vera	sfg3en
að	að	c
Þönglabakki	Þönglabakki	nken-s
hafi	hafa	svg3en
verið	vera	sþghen
landnámsjörð	landnámsjörð	nven
og	og	c
að	að	c
þar	þar	aa
hafi	hafa	svg3en
verið	vera	sþghen
reist	reisa	sþgven
kirkja	kirkja	nven
þegar	þegar	c
land	land	nhen
var	vera	sfg3eþ
kristnað	kristna	sþghen
.	.	pl

Faðir	faðir	nken
hennar	hún	fpvee
,	,	pk
Jóhannes	Jóhannes	nken-s
Jónsson	Jónsson	nken-s
hafði	hafa	sfg3eþ
flust	flytja	sþmhen
að	að	af
Þönglabakka	Þönglabakki	nkeþ-s
með	með	af
föður	faðir	nkeþ
sínum	sinn	fekeþ
,	,	pk
Jóni	Jón	nkeþ-s
Reykjalín	Reykjalín	nkeþ-s
sem	sem	ct
þangað	þangað	aa
réðst	ráða	sfm3eþ
sem	sem	c
prestur	prestur	nken
Þönglabakkaprestakalls	Þönglabakkaprestakall	nhee-s
um	um	af
1860	1860	ta
og	og	c
stóð	standa	sfg3eþ
Jóhannes	Jóhannes	nken-s
þar	þar	aa
fyrir	fyrir	af
búi	bú	nheþ
í	í	af
19	19	ta
ár	ár	nhfo
.	.	pl

Hann	hann	fpken
kvæntist	kvænast	sfm3eþ
þar	þar	aa
Guðrúnu	Guðrún	nveþ-s
Hallgrímsdóttur	Hallgrímsdóttir	nveþ-s
frá	frá	af
Hóli	Hóll	nkeþ-s
í	í	af
Þorgeirsfirði	Þorgeirsfjörður	nkeþ-s
.	.	pl

Þau	það	fphfn
bjuggu	búa	sfg3fþ
síðar	síðar	aam
á	á	af
Kussungstöðum	Kussungstaðir	nkfþ-s
í	í	af
Hvalvatnsfirði	Hvalvatnsfjörður	nkeþ-s
.	.	pl

Í	í	af
mín	minn	fehfo
eyru	eyra	nhfo
hafa	hafa	sfg3fn
Inga	Inga	nven-s
og	og	c
systkini	systkini	nhfn
hennar	hún	fpvee
,	,	pk
sérstaklega	sérstaklega	aa
þó	þó	aa
þær	hún	fpvfn
systur	systir	nvfn
,	,	pk
gjarnan	gjarnan	aa
verið	vera	sþghen
kenndar	kenna	sþgvfn
við	við	af
Kussungstaði	Kussungstaðir	nkfo-s
og	og	c
kallaðar	kalla	sþgvfn
Kussungstaðasystur	Kussungsstaðasystir	nvfn-s
.	.	pl

Inga	Inga	nven-s
var	vera	sfg3eþ
ein	einn	tfven
af	af	af
11	11	ta
systkinum	systkin	nhfþ
.	.	pl

Þar	þar	aa
af	af	aa
komust	koma	sfm3fþ
10	10	ta
til	til	af
fullorðinsára	fullorðinsár	nhfe
,	,	pk
sem	sem	ct
miðað	miða	sþghen
við	við	af
aðstæður	aðstæður	nvfo
þess	sá	fakee
tíma	tími	nkee
var	vera	sfg3eþ
hátt	hár	lhensf
hlutfall	hlutfall	nhen
,	,	pk
svo	svo	aa
tíður	tíður	lkensf
sem	sem	c
barnadauði	barnadauði	nken
var	vera	sfg3eþ
.	.	pl

Af	af	af
því	það	fpheþ
mætti	mega	svg3eþ
ráða	ráða	sng
að	að	c
gott	góður	lhensf
hafi	hafa	svg3en
verið	vera	sþghen
að	að	cn
búa	búa	sng
í	í	af
Fjörðum	Fjörður	nkfþ-s
,	,	pk
en	en	c
líklega	líklega	aa
er	vera	sfg3en
kveðskapur	kveðskapur	nken
Látra-Bjargar	Látra-Björg	nvee-s
þó	þó	aa
lýsandi	lýsandi	lkenof
fyrir	fyrir	af
aðstæður	aðstæður	nvfo
þar	þar	aa
:	:	pa

Fagurt	fagur	lhensf
er	vera	sfg3en
í	í	af
Fjörðum	Fjörður	nkfþ-s
,	,	pk
þá	þá	aa
frelsarinn	frelsari	nkeng
gefur	gefa	sfg3en
veðrið	veður	nheog
blítt	blíður	lheosf
,	,	pk
heyið	hey	nheog
grænt	grænn	lheosf
í	í	af
görðum	garður	nkfþ
,	,	pk
grös	gras	nhfo
og	og	c
heilagfiskið	heilagfiski	nheog
nýtt	nýr	lheosf
.	.	pl

En	en	c
er	er	c
vetur	vetur	nken
að	að	af
oss	vér	fp1fþ
fer	fara	sfg3en
að	að	cn
sveigja	sveigja	sng
,	,	pk
veit	vita	sfg1en
ég	ég	fp1en
enga	enginn	foveo
verri	verri	lveovm
sveit	sveit	nveo
,	,	pk
um	um	af
veraldar	veröld	nvee
reit	reitur	nkeo
,	,	pk
menn	maður	nkfn
og	og	c
dýr	dýr	nhfn
þá	þá	aa
deyja	deyja	sfg3fn
.	.	pl

Inga	Inga	nven-s
var	vera	sfg3eþ
átta	átta	tfhfe
ára	ár	nhfe
gömul	gamall	lvensf
sett	setja	sþgven
til	til	af
vandalausra	vandalaus	lkfesf
að	að	af
Steindyrum	Steindyr	nvfþ-s
á	á	af
Látraströnd	Látraströnd	nveþ-s
.	.	pl

Þar	þar	aa
var	vera	sfg3eþ
hún	hún	fpven
næstu	næstur	lhfove
átta	átta	tfhfo
ár	ár	nhfo
.	.	pl

Á	á	af
efri	efri	lhfþvm
árum	ár	nhfþ
minntist	minna	sfm3eþ
hún	hún	fpven
þess	það	fphee
að	að	c
þar	þar	aa
hefði	hafa	svg3eþ
hún	hún	fpven
átt	eiga	sþghen
fremur	fremur	aam
erfiða	erfiður	lveosf
æfi	ævi	nveo
og	og	c
hefur	hafa	sfg3en
það	það	fphen
vafalaust	vafalaust	aa
átt	eiga	sþghen
sinn	sinn	fekeo
þátt	þáttur	nkeo
í	í	af
að	að	cn
móta	móta	sng
þá	sá	faveo
konu	kona	nveo
sem	sem	ct
16	16	ta
ára	ár	nhfe
gömul	gamall	lvensf
snýr	snúa	sfg3en
aftur	aftur	aa
út	út	aa
í	í	af
Fjörðu	Fjörður	nkfo-s
árið	ár	nheog
1890	1890	ta
,	,	pk
en	en	c
þá	þá	aa
voru	vera	sfg3fþ
foreldrar	foreldrar	nkfn
hennar	hún	fpvee
fluttir	fluttur	lkfnsf
að	að	af
Kussungstöðum	Kussungstaðir	nkfþ-s
.	.	pl

Þó	þó	aa
samgöngur	samgöngur	nvfn
og	og	c
fjölmiðlun	fjölmiðlun	nven
þeirra	hann	fpkfe
tíma	tími	nkfe
