24.	24.	ta
gr.	gr.	ks
alþjóðasamnings	alþjóðasamningur	nkee
um	um	af
borgaraleg	borgaralegur	lhfosf
og	og	c
stjórnmálaleg	stjórnmálalegur	lhfosf
réttindi	réttindi	nhfo
,	,	pk
er	vera	sfg3en
einkum	einkum	aa
gert	gera	sþghen
ráð	ráð	nhen
fyrir	fyrir	af
að	að	cn
leggja	leggja	sng
skyldu	skylda	nveo
á	á	af
löggjafann	löggjafi	nkeog
til	til	af
að	að	cn
setja	setja	sng
lög	lag	nhfo
til	til	af
að	að	cn
veita	veita	sng
börnum	barn	nhfþ
fyrrnefnda	fyrrnefndur	lveosf
tryggingu	trygging	nveo
.	.	pl

Þetta	þessi	fahen
ákvæði	ákvæði	nhen
getur	geta	sfg3en
þó	þó	aa
einnig	einnig	aa
falið	fela	sþghen
í	í	af
sér	sig	fpheþ
öllu	allur	foheþ
veigameiri	veigamikill	lveovm
efnisreglu	efnisregla	nveo
því	það	fpheþ
unnt	unnt	lhensf
gæti	geta	svg3eþ
verið	vera	sþghen
að	að	cn
sækja	sækja	sng
stoð	stoð	nveo
eða	eða	c
áréttingu	árétting	nveo
til	til	af
þess	það	fphee
fyrir	fyrir	af
heimild	heimild	nveþ
til	til	af
undantekninga	undantekning	nvfe
frá	frá	af
öðrum	annar	fovfþ
reglum	regla	nvfþ
mannréttindakafla	mannréttindakafli	nkee
stjórnarskrárinnar	stjórnarskrá	nveeg
ef	ef	c
slíkar	slíkur	fbvfn
undantekningar	undantekning	nvfn
eru	vera	sfg3fn
nauðsynlegar	nauðsynlegur	lvfnsf
til	til	af
verndar	vernd	nvee
börnum	barn	nhfþ
.	.	pl

Sem	sem	c
dæmi	dæmi	nheo
um	um	af
þetta	þessi	faheo
má	mega	sfg3en
benda	benda	sng
á	á	af
að	að	c
í	í	af
skjóli	skjól	nheþ
3.	3.	ta
mgr.	mgr.	ks
14.	14.	ta
gr.	gr.	ks
væri	vera	svg3eþ
væntanlega	væntanlega	aa
unnt	unnt	lhensf
að	að	cn
skýra	skýra	sng
undantekningarákvæðin	undantekningarákvæði	nhfog
í	í	af
3.	3.	ta
mgr.	mgr.	ks
11.	11.	ta
gr.	gr.	ks
frumvarpsins	frumvarp	nheeg
[	[	pa
sem	sem	ct
varð	verða	sfg3eþ
3.	3.	ta
mgr.	mgr.	ks
73.	73.	ta
gr.	gr.	ks
stjórnarskrárinnar	stjórnarskrá	nveeg
,	,	pk
þó	þó	aa
með	með	af
breytingum	breyting	nvfþ
er	er	ct
juku	auka	sfg3fþ
vernd	vernd	nveo
tjáningarfrelsis	tjáningarfrelsi	nhee
frá	frá	af
því	sá	faheþ
sem	sem	ct
upphaflega	upphaflega	aa
var	vera	sfg3eþ
ráðgert	ráðgera	sþghen
]	]	pa
á	á	af
þann	sá	fakeo
veg	vegur	nkeo
að	að	c
heimilt	heimill	lhensf
sé	vera	svg3en
að	að	cn
lögfesta	lögfesta	sng
reglur	regla	nvfo
um	um	af
að	að	cn
banna	banna	sng
börnum	barn	nhfþ
aðgang	aðgangur	nkeo
að	að	af
kvikmyndum	kvikmynd	nvfþ
og	og	c
öðru	annar	foheþ
myndefni	myndefni	nheþ
sem	sem	ct
sýni	sýna	svg3en
ofbeldi	ofbeldi	nheo
þótt	þótt	c
tjáningarfrelsi	tjáningarfrelsi	nheþ
væru	vera	svg3fþ
settar	setja	sþgvfn
skorður	skorða	nvfn
á	á	af
þann	sá	fakeo
hátt	háttur	nkeo
.	.	pl
»	»	pg

Í	í	af
samræmi	samræmi	nheþ
við	við	af
framangreint	framangreindur	lheosf
er	vera	sfg3en
talið	telja	sþghen
rétt	réttur	lhensf
að	að	c
löggjafinn	löggjafi	nkeng
hafi	hafa	svg3en
afskipti	afskipti	nhfo
af	af	af
sýningu	sýning	nveþ
,	,	pk
sölu	sala	nveþ
og	og	c
dreifingu	dreifing	nveþ
kvikmynda	kvikmynd	nvfe
og	og	c
tölvuleikja	tölvuleikur	nkfe
til	til	af
verndar	vernd	nvee
velferð	velferð	nveþ
barna	barn	nhfe
.	.	pl

Sú	sá	faven
ritskoðun	ritskoðun	nven
sem	sem	ct
í	í	af
slíkum	slíkur	fbvfþ
reglum	regla	nvfþ
felst	fela	sfm3en
hefur	hafa	sfg3en
reyndar	reyndar	aa
á	á	af
sumum	sumur	fohfþ
sviðum	svið	nhfþ
lotið	lúta	sþghen
í	í	af
lægra	lágur	lheþvm
haldi	hald	nheþ
fyrir	fyrir	af
tæknibreytingum	tæknibreyting	nvfþ
undanfarinna	undanfarinn	lhfesf
ára	ár	nhfe
,	,	pk
ekki	ekki	aa
síst	síður	aae
í	í	af
sjónvarpstækni	sjónvarpstækni	nveþ
og	og	c
með	með	af
tilkomu	tilkoma	nveþ
veraldarvefsins	veraldarvefur	nkeeg
.	.	pl

Ný	nýr	lvensf
miðlunartækni	miðlunartækni	nven
hefur	hafa	sfg3en
í	í	af
reynd	reynd	nveþ
gert	gera	sþghen
það	það	fpheo
sífellt	sífellt	aa
erfiðara	erfiður	lheovm
að	að	cn
hafa	hafa	sng
stjórn	stjórn	nveo
á	á	af
því	það	fpheþ
hvaða	hvaða	fsheo
kvikmynda-	kvikmyndaefni	kt
eða	eða	c
tölvuleikjaefni	tölvuleikjaefni	nheo
fólk	fólk	nhen
notar	nota	sfg3en
eða	eða	c
horfir	horfa	sfg3en
á	á	aa
.	.	pl

Því	því	aa
hefur	hafa	sfg3en
aukist	auka	sþmhen
ábyrgð	ábyrgð	nven
foreldra	foreldrar	nkfe
og	og	c
annarra	annar	fokfe
forsjáraðila	forsjáraðili	nkfe
á	á	af
því	það	fpheþ
hvaða	hvaða	fsheo
kvikmynda-	kvikmyndaefni	kt
eða	eða	c
tölvuleikjaefni	tölvuleikjaefni	nheo
börn	barn	nhfn
þeirra	hann	fpkfe
horfa	horfa	sfg3fn
á	á	aa
eða	eða	c
nota	nota	sfg3fn
,	,	pk
enda	enda	c
má	mega	sfg3en
segja	segja	sng
að	að	c
þessir	þessi	fakfn
aðilar	aðili	nkfn
séu	vera	svg3fn
í	í	af
reynd	reynd	nveþ
þeir	sá	fakfn
einu	einn	lkfnvf
sem	sem	ct
hafi	hafa	svg3fn
einhver	einhver	fohfo
tök	tak	nhfo
á	á	af
að	að	cn
stjórna	stjórna	sng
áhorfi	áhorf	nheþ
og	og	c
notkun	notkun	nveþ
barna	barn	nhfe
sinna	sinn	fehfe
á	á	af
framangreindu	framangreindur	lheþsf
efni	efni	nheþ
.	.	pl

Hlutverk	hlutverk	nhen
löggjafans	löggjafi	nkeeg
og	og	c
annarra	annar	fokfe
handhafa	handhafi	nkfe
ríkisvaldsins	ríkisvald	nheeg
er	vera	sfg3en
sem	sem	c
fyrr	fyrr	aam
segir	segja	sfg3en
að	að	cn
tryggja	tryggja	sng
börnum	barn	nhfþ
þá	sá	faveo
vernd	vernd	nveo
sem	sem	ct
velferð	velferð	nven
þeirra	það	fphfe
krefst	krefja	sfm3en
með	með	af
því	það	fpheþ
að	að	cn
mæla	mæla	sng
fyrir	fyrir	aa
um	um	af
skoðun	skoðun	nveo
og	og	c
aldursflokkun	aldursflokkun	nveo
kvikmyndaefnis	kvikmyndaefni	nhee
og	og	c
tölvuleikja	tölvuleikur	nkfe
með	með	af
tilliti	tillit	nheþ
til	til	af
skaðlegra	skaðlegur	lhfesf
áhrifa	áhrif	nhfe
slíks	slíkur	fbhee
efnis	efni	nhee
og	og	c
sjá	sjá	sng
til	til	af
þess	það	fphee
að	að	c
framfylgt	framfylgja	sþghen
sé	vera	svg3en
reglum	regla	nvfþ
um	um	af
sölu	sala	nveo
og	og	c
aðra	annar	foveo
dreifingu	dreifing	nveo
til	til	af
barna	barn	nhfe
undir	undir	af
lögræðisaldri	lögræðisaldur	nkeþ
.	.	pl

Telja	telja	sng
verður	verða	sfg3en
að	að	c
löggjafinn	löggjafi	nkeng
og	og	c
framkvæmdarvaldið	framkvæmdarvald	nheng
geti	geta	svg3fn
með	með	af
slíkum	slíkur	fbvfþ
reglum	regla	nvfþ
og	og	c
eftirliti	eftirlit	nheþ
stutt	styðja	sþghen
við	við	af
uppeldishlutverk	uppeldishlutverk	nheo
foreldra	foreldrar	nkfe
í	í	af
þeim	sá	fakeþ
anda	andi	nkeþ
sem	sem	ct
fram	fram	aa
kemur	koma	sfg3en
í	í	af
hinu	hinn	gheþ
nýja	nýr	lheþvf
ákvæði	ákvæði	nheþ
3.	3.	ta
mgr.	mgr.	ks
76.	76.	ta
gr.	gr.	ks
stjórnarskrárinnar	stjórnarskrá	nveeg
,	,	pk
sbr.	sbr.	ks
14.	14.	ta
gr.	gr.	ks
stjórnskipunarlaga	stjórnskipunarlög	nhfe
,	,	pk
nr.	nr.	ks
97/1995	97/1995	ta
.	.	pl

Með	með	af
hliðsjón	hliðsjón	nveþ
af	af	af
framangreindum	framangreindur	lhfþsf
sjónarmiðum	sjónarmið	nhfþ
var	vera	sfg3eþ
frumvarp	frumvarp	nhen
þetta	þessi	fahen
samið	semja	sþghen
á	á	af
vegum	vegur	nkfþ
menntamálaráðuneytisins	menntamálaráðuneyti	nheeg
.	.	pl

Með	með	af
frumvarpinu	frumvarp	nheþg
er	vera	sfg3en
einnig	einnig	aa
fylgt	fylgja	sþghen
eftir	eftir	aa
þeim	sá	fahfþ
sjónarmiðum	sjónarmið	nhfþ
er	er	ct
liggja	liggja	sfg3fn
að	að	af
baki	bak	nheþ
heildarendurskoðun	heildarendurskoðun	nveþ
á	á	af
mannréttindakafla	mannréttindakafli	nkeþ
stjórnarskrárinnar	stjórnarskrá	nveeg
frá	frá	af
árinu	ár	nheþg
1995	1995	ta
,	,	pk
einkum	einkum	aa
að	að	af
því	sá	faheþ
er	er	ct
varðar	varða	sfg3en
2.	2.	ta
mgr.	mgr.	ks
73.	73.	ta
gr.	gr.	ks
um	um	af
heimildir	heimild	nvfo
stjórnvalda	stjórnvald	nhfe
til	til	af
að	að	cn
setja	setja	sng
tjáningarfrelsi	tjáningarfrelsi	nheþ
mörk	mark	nhfo
,	,	pk
m.a.	m.a.	ks
til	til	af
verndar	vernd	nvee
siðgæði	siðgæði	nheþ
og	og	c
í	í	af
þágu	þága	nveþ
allsherjarreglu	allsherjarregla	nvee
.	.	pl

Talið	telja	sþghen
er	vera	sfg3en
að	að	c
skoðun	skoðun	nven
kvikmynda	kvikmynd	nvfe
á	á	af
vegum	vegur	nkfþ
ríkisins	ríki	nheeg
fyrir	fyrir	af
sýningu	sýning	nveo
þeirra	hún	fpvfe
og	og	c
reglur	regla	nvfn
gildandi	gildandi	lhfeof
laga	lag	nhfe
um	um	af
algert	alger	lheosf
bann	bann	nheo
gegn	gegn	af
ofbeldiskvikmyndum	ofbeldiskvikmynd	nvfþ
,	,	pk
hafi	hafa	svg3fn
á	á	af
sér	sig	fpvfþ
yfirbragð	yfirbragð	nheo
ritskoðunar	ritskoðun	nvee
.	.	pl

Við	við	af
samningu	samning	nveo
frumvarps	frumvarp	nhee
þessa	þessi	fahee
var	vera	sfg3eþ
einnig	einnig	aa
tekið	taka	sþghen
mið	mið	nhen
af	af	af
þeirri	sá	faveþ
stefnu	stefna	nveþ
sem	sem	ct
þegar	þegar	aa
hefur	hafa	sfg3en
verið	vera	sþghen
mörkuð	marka	sþgven
í	í	af
ríkisstjórn	ríkisstjórn	nveþ
,	,	pk
að	að	c
opinber	opinber	lvensf
eftirlitsstarfsemi	eftirlitsstarfsemi	nven
skuli	skulu	svg3en
ekki	ekki	aa
vera	vera	sng
umfangsmeiri	umfangsmikill	lvenvm
en	en	c
þörf	þörf	nven
er	vera	sfg3en
á	á	aa
.	.	pl

Þessi	þessi	faven
stefnumótun	stefnumótun	nven
kemur	koma	sfg3en
fram	fram	aa
í	í	af
lögum	lag	nhfþ
um	um	af
opinberar	opinber	lvfosf
eftirlitsreglur	eftirlitsregla	nvfo
,	,	pk
nr.	nr.	ks
27/1999	27/1999	ta
,	,	pk
en	en	c
þau	sá	fahfn
lög	lag	nhfn
ná	ná	sfg3fn
til	til	af
reglna	regla	nvfe
um	um	af
sérstakt	sérstakur	lheosf
eftirlit	eftirlit	nheo
á	á	af
vegum	vegur	nkfþ
hins	hinn	ghee
opinbera	opinber	lheevf
með	með	af
starfsemi	starfsemi	nveþ
einstaklinga	einstaklingur	nkfe
og	og	c
fyrirtækja	fyrirtæki	nhfe
.	.	pl

Það	það	fphen
er	vera	sfg3en
markmið	markmið	nhen
þeirra	sá	fahfe
laga	lag	nhfe
að	að	c
opinbert	opinber	lhensf
eftirlit	eftirlit	nhen
stuðli	stuðla	svg3en
að	að	af
velferð	velferð	nveþ
þjóðarinnar	þjóð	nveeg
,	,	pk
öryggi	öryggi	nheþ
og	og	c
heilbrigði	heilbrigði	nheþ
almennings	almenningur	nkee
,	,	pk
öryggi	öryggi	nheþ
eigna	eign	nvfe
,	,	pk
umhverfisvernd	umhverfisvernd	nveþ
,	,	pk
eðlilegum	eðlilegur	lkfþsf
viðskiptaháttum	viðskiptaháttur	nkfþ
og	og	c
neytendavernd	neytendavernd	nveþ
.	.	pl

Þá	þá	aa
má	mega	sfg3en
eftirlit	eftirlit	nhen
á	á	af
vegum	vegur	nkfþ
hins	hinn	ghee
opinbera	opinber	lheevf
ekki	ekki	aa
leiða	leiða	sng
til	til	af
mismununar	mismunun	nvee
né	né	c
takmarka	takmarka	sng
athafnafrelsi	athafnafrelsi	nheo
nema	nema	c
almannahagsmunir	almannahagsmunir	nkfn
krefjist	krefja	svm3fn
.	.	pl

Samkvæmt	samkvæmt	af
lögunum	lag	nhfþg
starfar	starfa	sfg3en
sérstök	sérstakur	lvensf
ráðgjafarnefnd	ráðgjafarnefnd	nven
,	,	pk
skipuð	skipa	sþgven
af	af	af
forsætisráðherra	forsætisráðherra	nkeþ
,	,	pk
að	að	af
framkvæmd	framkvæmd	nveþ
laganna	lag	nhfeg
og	og	c
skal	skulu	sfg3en
starf	starf	nhen
nefndarinnar	nefnd	nveeg
miða	miða	sng
að	að	af
því	það	fpheþ
að	að	c
opinberar	opinber	lvfnsf
eftirlitsreglur	eftirlitsregla	nvfn
séu	vera	svg3fn
í	í	af
samræmi	samræmi	nheþ
við	við	af
þörf	þörf	nveo
fyrir	fyrir	af
eftirlit	eftirlit	nheo
,	,	pk
gildi	gildi	nheo
þess	það	fphee
og	og	c
kostnað	kostnaður	nkeo
þjóðfélagsins	þjóðfélag	nheeg
af	af	af
því	það	fpheþ
,	,	pk
sem	sem	aa
og	og	c
að	að	c
eftirlit	eftirlit	nhen
á	á	af
vegum	vegur	nkfþ
hins	hinn	ghee
opinbera	opinber	lheevf
sé	vera	svg3en
jafnan	jafnan	aa
eins	eins	aa
hagkvæmt	hagkvæmur	lhensf
og	og	c
kostur	kostur	nken
er	vera	sfg3en
fyrir	fyrir	af
þau	sá	fahfo
fyrirtæki	fyrirtæki	nhfo
og	og	c
einstaklinga	einstaklingur	nkfo
sem	sem	ct
eftirlitið	eftirlit	nheng
beinist	beina	sfm3en
að	að	aa
og	og	c
fyrir	fyrir	af
hið	hinn	gheo
opinbera	opinber	lheovf
.	.	pl

Nefndin	nefnd	nveng
getur	geta	sfg3en
beint	beina	sþghen
tilmælum	tilmæli	nhfþ
til	til	af
forsætisráðherra	forsætisráðherra	nkee
og	og	c
annarra	annar	fokfe
ráðherra	ráðherra	nkfe
um	um	af
að	að	c
eftirlitsreglur	eftirlitsregla	nvfn
verði	verða	svg3en
endurskoðaðar	endurskoða	sþgvfn
.	.	pl

Ráðgjafarnefnd	ráðgjafarnefnd	nven
um	um	af
opinberar	opinber	lvfosf
eftirlitsreglur	eftirlitsregla	nvfo
hefur	hafa	sfg3en
meðal	meðal	af
annars	annar	fohee
fjallað	fjalla	sþghen
um	um	af
eftirlitsstarfsemi	eftirlitsstarfsemi	nveo
á	á	af
vegum	vegur	nkfþ
Kvikmyndaskoðunar	Kvikmyndaskoðun	nvee-s
,	,	pk
sem	sem	ct
starfar	starfa	sfg3en
samkvæmt	samkvæmt	af
lögum	lag	nhfþ
nr.	nr.	ks
47/1995	47/1995	ta
,	,	pk
um	um	af
skoðun	skoðun	nveo
kvikmynda	kvikmynd	nvfe
og	og	c
bann	bann	nheo
við	við	af
ofbeldiskvikmyndum	ofbeldiskvikmynd	nvfþ
.	.	pl

Í	í	af
bréfi	bréf	nheþ
til	til	af
menntamálaráðherra	menntamálaráðherra	nkee
,	,	pk
dags.	dags.	kt
1.	1.	ta
ágúst	ágúst	nkeo
2000	2000	ta
,	,	pk
benti	benda	sfg3eþ
nefndin	nefnd	nveng
á	á	af
að	að	c
með	með	af
lögum	lag	nhfþ
nr.	nr.	ks
47/1995	47/1995	ta
væri	vera	svg3eþ
ekki	ekki	aa
gætt	gæða	sþghen
jafnræðis	jafnræði	nhee
milli	milli	af
atvinnugreina	atvinnugrein	nvfe
þar	þar	aa
sem	sem	c
eftirlit	eftirlit	nhen
Kvikmyndaskoðunar	Kvikmyndaskoðun	nvee-s
beindist	beina	svm3eþ
aðallega	aðallega	aa
að	að	af
starfsemi	starfsemi	nveþ
kvikmyndahúsa	kvikmyndahús	nhfe
og	og	c
dreifingaraðila	dreifingaraðili	nkfe
myndbanda	myndband	nhfe
,	,	pk
en	en	c
sjónvarpsstöðvar	sjónvarpsstöð	nvfn
væru	vera	svg3fþ
nánast	náið	aae
að	að	af
öllu	allur	foheþ
leyti	leyti	nheþ
undanþegnar	undanþeginn	lvfnsf
því	sá	faheþ
beina	beinn	lheþvf
eftirliti	eftirlit	nheþ
sem	sem	ct
lögin	lag	nhfng
kveða	kveða	sfg3fn
á	á	aa
um	um	aa
.	.	pl

Einnig	einnig	aa
var	vera	sfg3eþ
bent	benda	sþghen
á	á	af
mikinn	mikill	lkeosf
kostnað	kostnaður	nkeo
fyrir	fyrir	af
atvinnulífið	atvinnulíf	nheog
vegna	vegna	af
eftirlitsins	eftirlit	nheeg
.	.	pl

Lagði	leggja	sfg3eþ
nefndin	nefnd	nveng
til	til	af
að	að	c
Kvikmyndaskoðun	Kvikmyndaskoðun	nven-s
yrði	verða	svg3eþ
lögð	leggja	sþgven
niður	niður	aa
og	og	c
lög	lag	nhfn
um	um	af
hana	hún	fpveo
felld	fella	sþghfn
úr	úr	af
gildi	gildi	nheþ
,	,	pk
en	en	c
barnaverndarsjónarmiða	barnaverndarsjónarmið	nhfe
yrði	verða	svg3eþ
gætt	gæta	sþghen
með	með	af
öðrum	annar	fokeþ
hætti	háttur	nkeþ
en	en	c
lögin	lag	nhfng
gerðu	gera	svg3fþ
ráð	ráð	nheo
fyrir	fyrir	aa
.	.	pl

Í	í	af
tilefni	tilefni	nheþ
af	af	af
bréfi	bréf	nheþ
ráðgjafarnefndarinnar	ráðgjafarnefnd	nveeg
kynnti	kynna	sfg3eþ
ráðuneytið	ráðuneyti	nheng
nefndinni	nefnd	nveþg
í	í	af
september	september	nkeþ
2000	2000	ta
drög	drag	nhfo
að	að	af
frumvarpi	frumvarp	nheþ
sem	sem	ct
það	það	fphen
hafði	hafa	sfg3eþ
látið	láta	sþghen
semja	semja	sng
um	um	af
nýtt	nýr	lheosf
fyrirkomulag	fyrirkomulag	nheo
kvikmyndaskoðunar	kvikmyndaskoðun	nvee
.	.	pl

Þar	þar	aa
var	vera	sfg3eþ
gert	gera	sþghen
ráð	ráð	nhen
fyrir	fyrir	af
að	að	c
opinberu	opinber	lheþsf
eftirliti	eftirlit	nheþ
yrði	verða	svg3eþ
hætt	hætta	sþghen
og	og	c
atvinnugreinin	atvinnugrein	nveng
sjálf	sjálfur	fbven
annaðist	anna	svm3eþ
frumeftirlit	frumeftirlit	nheo
með	með	af
því	það	fpheþ
að	að	c
barnaverndarsjónarmiða	barnaverndarsjónarmið	nhfe
verði	verða	svg3en
gætt	gæta	sþghen
við	við	af
sýningu	sýning	nveo
kvikmynda	kvikmynd	nvfe
.	.	pl

Með	með	af
bréfi	bréf	nheþ
til	til	af
menntamálaráðuneytisins	menntamálaráðuneyti	nheeg
,	,	pk
dags.	dags.	kt
5.	5.	ta
febrúar	febrúar	nkeo
2001	2001	ta
,	,	pk
lýsti	lýsa	sfg3eþ
ráðgjafarnefndin	ráðgjafarnefnd	nveng
þeirri	sá	faveþ
skoðun	skoðun	nveþ
sinni	sinn	feveþ
að	að	c
í	í	af
frumvarpsdrögunum	frumvarpsdrag	nhfþg
fælist	fela	svm3eþ
veruleg	verulegur	lvensf
bót	bót	nven
miðað	miða	sþghen
við	við	af
það	sá	faheo
fyrirkomulag	fyrirkomulag	nheo
sem	sem	ct
nú	nú	aa
væri	vera	svg3eþ
á	á	af
kvikmyndaeftirliti	kvikmyndaeftirlit	nheþ
.	.	pl

Nefndin	nefnd	nveng
lét	láta	sfg3eþ
einnig	einnig	aa
í	í	af
ljós	ljós	nheo
þá	sá	faveo
skoðun	skoðun	nveo
að	að	c
til	til	af
greina	grein	nvfe
kæmi	koma	svg3eþ
að	að	c
í	í	af
stað	staður	nkeo
þess	það	fphee
að	að	cn
hafa	hafa	sng
sérstök	sérstakur	lhfosf
lög	lag	nhfo
um	um	af
eftirlit	eftirlit	nheo
með	með	af
aðgangi	aðgangur	nkeþ
barna	barn	nhfe
að	að	af
kvikmyndum	kvikmynd	nvfþ
yrði	verða	svg3eþ
í	í	af
barnaverndarlög	barnaverndarlög	nhfo
bætt	bæta	sþghen
við	við	aa
ákvæði	ákvæði	nheþ
sem	sem	ct
bannaði	banna	svg3eþ
að	að	af
börnum	barn	nhfþ
og	og	c
ungmennum	ungmenni	nhfþ
yrðu	verða	svg3fþ
sýndar	sýna	sþgvfn
ofbeldismyndir	ofbeldismynd	nvfn
.	.	pl

Menntamálaráðherra	menntamálaráðherra	nken
lagði	leggja	sfg3eþ
fram	fram	aa
framangreint	framangreindur	lheosf
frumvarp	frumvarp	nheo
á	á	af
vorþingi	vorþing	nheþ
2002	2002	ta
,	,	pk
en	en	c
það	það	fphen
hlaut	hljóta	sfg3eþ
ekki	ekki	aa
afgreiðslu	afgreiðsla	nveo
.	.	pl

Frumvarp	frumvarp	nhen
þetta	þessi	fahen
er	vera	sfg3en
að	að	af
grunni	grunnur	nkeþ
til	til	aa
byggt	byggður	lhensf
á	á	af
fyrra	fyrri	lheþvm
frumvarpi	frumvarp	nheþ
,	,	pk
en	en	c
þó	þó	aa
hafa	hafa	sfg3fn
verið	vera	sþghen
gerðar	gera	sþgvfn
á	á	af
því	það	fpheþ
veigamiklar	veigamikill	lvfnsf
breytingar	breyting	nvfn
með	með	af
ríkari	ríkur	lveþvm
áherslu	áhersla	nveþ
á	á	af
barnaverndarsjónarmið	barnaverndarsjónarmið	nhfo
.	.	pl

Þannig	þannig	aa
er	vera	sfg3en
Barnaverndarstofu	Barnaverndarstofa	nveþ-s
ætlað	ætla	sþghen
ákveðið	ákveðinn	lhensf
eftirlitshlutverk	eftirlitshlutverk	nhen
með	með	af
framkvæmd	framkvæmd	nveþ
laganna	lag	nhfeg
í	í	af
formi	form	nheþ
úttekta	úttekt	nvfe
,	,	pk
stöðvunarheimilda	stöðvunarheimild	nvfe
og	og	c
endurmats	endurmat	nhee
á	á	af
sýningarhæfni	sýningarhæfni	nveþ
kvikmynda	kvikmynd	nvfe
og	og	c
tölvuleikja	tölvuleikur	nkfe
.	.	pl

Frumvarpið	frumvarp	nheng
er	vera	sfg3en
frábrugðið	frábrugðinn	lhensf
fyrra	fyrri	lheþvm
frumvarpi	frumvarp	nheþ
að	að	af
því	sá	faheþ
leyti	leyti	nheþ
að	að	c
það	það	fphen
tekur	taka	sfg3en
einnig	einnig	aa
til	til	af
eftirlits	eftirlit	nhee
með	með	af
aðgangi	aðgangur	nkeþ
barna	barn	nhfe
að	að	af
tölvuleikjum	tölvuleikur	nkfþ
,	,	pk
auk	auk	af
þess	það	fphee
sem	sem	c
það	það	fphen
nær	ná	sfg3en
til	til	af
ofbeldiskvikmynda	ofbeldiskvikmynd	nvfe
og	og	c
-tölvuleikja	ofbeldistölvuleikur	nkfe
,	,	pk
sem	sem	aa
og	og	c
kvikmynda	kvikmynd	nvfe
og	og	c
tölvuleikja	tölvuleikur	nkfe
sem	sem	ct
ógnað	ógna	sþghen
geta	geta	sfg3fn
velferð	velferð	nveþ
barna	barn	nhfe
.	.	pl

Er	vera	sfg3en
þá	þá	aa
átt	eiga	sþghen
við	við	af
að	að	c
inntak	inntak	nhen
,	,	pk
efnistök	efnistak	nhfn
eða	eða	c
