hafi	hafa	svg3en
sýknað	sýkna	sþghen
þá	sá	fakfo
sem	sem	ct
ákærðir	ákæra	sþgkfn
voru	vera	sfg3fþ
þá	þá	aa
finnst	finna	sfm3en
þér	þú	fp2eþ
samt	samt	aa
sem	sem	c
áður	áður	aa
að	að	c
það	það	fphen
verði	verða	svg3en
að	að	cn
bregðast	bregða	snm
við	við	aa
?	?	pl
»	»	pg

Þorgerður	Þorgerður	nven-s
Katrín	Katrín	nven-s
Gunnarsdóttir	Gunnarsdóttir	nven-s
:	:	pa
«	«	pg
Ja	ja	au
,	,	pk
það	það	fphen
er	vera	sfg3en
alveg	alveg	aa
ljóst	ljós	lhensf
að	að	c
það	það	fphen
eru	vera	sfg3fn
fölsuð	falsaður	lhfnsf
verk	verk	nhfn
í	í	af
umferð	umferð	nveþ
og	og	c
menningarlega	menningarlega	aa
og	og	c
menningarsögulega	menningarsögulega	aa
þá	þá	aa
ber	bera	sfg3en
mér	ég	fp1eþ
í	í	af
rauninni	raun	nveþg
skylda	skylda	nven
til	til	af
þess	það	fphee
að	að	cn
bregðast	bregða	snm
við	við	af
því	það	fpheþ
hvernig	hvernig	aa
við	ég	fp1fn
komum	koma	sfg1fn
til	til	aa
með	með	af
að	að	cn
meðhöndla	meðhöndla	sng
þau	sá	fahfo
verk	verk	nhfo
sem	sem	ct
eru	vera	sfg3fn
í	í	af
umferð	umferð	nveþ
hér	hér	aa
á	á	af
landi	land	nheþ
,	,	pk
þannig	þannig	aa
að	að	c
hvort	hvort	c
sem	sem	c
að	að	c
Hæstiréttur	Hæstiréttur	nken-s
hafi	hafa	svg3en
sýknað	sýkna	sþghen
eða	eða	c
ekki	ekki	aa
þá	þá	aa
verðum	verða	sfg1fn
við	ég	fp1fn
að	að	cn
taka	taka	sng
afstöðu	afstaða	nveo
hvað	hver	fsheo
við	ég	fp1fn
ætlum	ætla	sfg1fn
að	að	cn
gera	gera	sng
við	við	af
þessi	þessi	fahfo
fölsuðu	falsaður	lhfovf
verk	verk	nhfo
sem	sem	ct
að	að	c
eru	vera	sfg3fn
í	í	af
gangi	gangur	nkeþ
hér	hér	aa
á	á	af
landi	land	nheþ
.	.	pl
»	»	pg

Meirihluti	meirihluti	nken
vill	vilja	sfg3en
þjóðaratkvæðagreiðslu	þjóðaratkvæðagreiðsla	nveo

Sjö	sjö	tfkfn
af	af	af
hverjum	hver	fokeþ
10	10	ta
landsmanna	landsmaður	nkfe
vilja	vilja	sfg3fn
þjóðaratkvæðagreiðslu	þjóðaratkvæðagreiðsla	nveo
um	um	af
fjölmiðlafrumvarp	fjölmiðlafrumvarp	nheo
ríkisstjórnarinnar	ríkisstjórn	nveeg
samkvæmt	samkvæmt	af
skoðanakönnun	skoðanakönnun	nveþ
sem	sem	ct
Fréttablaðið	Fréttablað	nhengs
birtir	birta	sfg3en
í	í	af
dag	dagur	nkeo
.	.	pl

Formaður	formaður	nken
allsherjarnefndar	allsherjarnefnd	nvee
Alþingis	Alþingi	nhee-s
segir	segja	sfg3en
að	að	c
þessi	þessi	faven
mikla	mikill	lvenvf
andstaða	andstaða	nven
komi	koma	svg3en
nokkuð	nokkur	fohen
á	á	af
óvart	óvar	lheosf
en	en	c
sjónarmið	sjónarmið	nhfn
stjórnarflokkanna	stjórnarflokkur	nkfeg
í	í	af
þessu	þessi	faheþ
máli	mál	nheþ
hafi	hafa	svg3fn
ekki	ekki	aa
notið	njóta	sþghen
sannmælis	sannmæli	nhee
.	.	pl

Spurt	spyrja	sþghen
var	vera	sfg3eþ
hvort	hvort	c
fólk	fólk	nhen
teldi	telja	svg3eþ
að	að	c
forsetinn	forseti	nkeng
ætti	eiga	svg3eþ
að	að	cn
neita	neita	sng
að	að	cn
skrifa	skrifa	sng
undir	undir	af
fjölmiðlalögin	fjölmiðlalög	nhfog
og	og	c
skjóta	skjóta	sng
þeim	það	fphfþ
til	til	af
þjóðaratkvæðagreiðslu	þjóðaratkvæðagreiðsla	nvee
.	.	pl

Sjötíu	sjötíu	tfhen
og	og	c
eitt	einn	tfhen
prósent	prósent	nhen
þeirra	sá	fakfe
sem	sem	ct
afstöðu	afstaða	nveo
tóku	taka	sfg3fþ
svöruðu	svara	sfg3fþ
því	það	fpheþ
játandi	játandi	aa
en	en	c
nei	nei	au
sögðu	segja	sfg3fþ
29%	29%	tp
.	.	pl

Nærri	nærri	aa
87%	87%	tp
telja	telja	sfg3fn
að	að	c
forsetinn	forseti	nkeng
hafi	hafa	svg3en
vald	vald	nheo
til	til	af
að	að	cn
synja	synja	sng
lögum	lag	nhfþ
staðfestingu	staðfesting	nveo
og	og	c
rúm	rúmur	lhfnsf
80%	80%	tp
sögðust	segja	sfm3fþ
andvíg	andvígur	lhfnsf
frumvarpi	frumvarp	nheþ
ríkisstjórnarinnar	ríkisstjórn	nveeg
um	um	af
eignarhald	eignarhald	nheo
á	á	af
fjölmiðlum	fjölmiðill	nkfþ
.	.	pl

Bjarna	Bjarni	nkeþ-s
Benediktssyni	Benediktsson	nkeþ-s
,	,	pk
formanni	formaður	nkeþ
allsherjarnefndar	allsherjarnefnd	nvee
kemur	koma	sfg3en
þetta	þessi	fahen
nokkuð	nokkur	fohen
á	á	af
óvart	óvar	lheosf
.	.	pl

Bjarni	Bjarni	nken-s
Benediktsson	Benediktsson	nken-s
,	,	pk
formaður	formaður	nken
allsherjarnefndar	allsherjarnefnd	nvee
:	:	pa
«	«	pg
Það	það	fphen
er	vera	sfg3en
visst	viss	lhensf
áhyggjuefni	áhyggjuefni	nhen
fyrir	fyrir	af
þá	sá	fakfo
sem	sem	ct
standa	standa	sfg3fn
að	að	af
þessu	þessi	faheþ
máli	mál	nheþ
að	að	c
stuðningurinn	stuðningur	nkeng
skuli	skulu	svg3en
ekki	ekki	aa
vera	vera	sng
meiri	mikill	lkenvm
en	en	c
raun	raun	nven
ber	bera	sfg3en
vitni	vitni	nheo
.	.	pl

Mér	ég	fp1eþ
finnst	finna	sfm3en
þó	þó	aa
að	að	c
okkar	ég	fp1fe
sjónarmið	sjónarmið	nhfn
hafi	hafa	svg3fn
átt	eiga	sþghen
mjög	mjög	aa
erfitt	erfiður	lheosf
uppdráttar	uppdráttur	nkee
og	og	c
málið	mál	nheng
hafi	hafa	svg3en
nú	nú	aa
verið	vera	sþghen
afflutt	afflytja	sþghen
af	af	af
töluverðu	töluverður	lheþsf
leyti	leyti	nheþ
,	,	pk
það	það	fphen
er	vera	sfg3en
nú	nú	aa
mín	minn	feven
skoðun	skoðun	nven
á	á	af
því	það	fpheþ
.	.	pl

Varðandi	varða	slg
þetta	þessi	faheo
um	um	af
forsetann	forseti	nkeog
að	að	c
þá	þá	aa
kemur	koma	sfg3en
það	það	fphen
mér	ég	fp1eþ
nú	nú	aa
verulega	verulega	aa
á	á	af
óvart	óvar	lheosf
að	að	c
þetta	þessi	fahen
hátt	hár	lhensf
hlutfall	hlutfall	nhen
þjóðarinnar	þjóð	nveeg
sé	vera	svg3en
þeirrar	sá	favee
skoðunar	skoðun	nvee
að	að	c
mál	mál	nhfn
af	af	af
þessu	þessi	faheþ
tagi	tag	nheþ
eigi	eiga	svg3fn
að	að	cn
fara	fara	sng
þessa	þessi	faveo
leið	leið	nveo
.	.	pl

Í	í	af
fyrsta	fyrstur	lheþve
lagi	lag	nheþ
er	vera	sfg1en
ég	ég	fp1en
nú	nú	aa
því	það	fpheþ
efnislega	efnislega	aa
ósammála	ósammála	lkenof
að	að	c
málið	mál	nheng
sé	vera	svg3en
þannig	þannig	aa
vaxið	vaxinn	lhensf
,	,	pk
en	en	c
tel	telja	sfg1en
þó	þó	aa
að	að	c
það	það	fphen
kannski	kannski	aa
fari	fara	svg3en
eitthvað	einhver	fohen
saman	saman	aa
við	við	af
stuðning	stuðningur	nkeo
við	við	af
málið	mál	nheog
,	,	pk
þessi	þessi	faven
niðurstaða	niðurstaða	nven
.	.	pl

Sérstaklega	sérstaklega	aa
kemur	koma	sfg3en
þetta	þessi	fahen
mér	ég	fp1eþ
á	á	af
óvart	óvar	lheosf
þegar	þegar	c
horft	horfa	sþghen
er	vera	sfg3en
til	til	af
þess	það	fphee
að	að	c
löndin	land	nhfng
í	í	aa
kringum	kringum	af
okkur	ég	fp1fo
hafa	hafa	sfg3fn
öll	allur	fohfn
séð	sjá	sþghen
ástæðu	ástæða	nveo
til	til	af
þess	það	fphee
að	að	cn
skipta	skipta	sng
sér	sig	fphfþ
af	af	af
málum	mál	nhfþ
af	af	af
þessu	þessi	faheþ
tagi	tag	nheþ
,	,	pk
þ.e.a.s.	þ.e.a.s.	ks
hvernig	hvernig	aa
fjölmiðlarnir	fjölmiðill	nkfng
eru	vera	sfg3fn
,	,	pk
hvernig	hvernig	aa
þeir	hann	fpkfn
byggjast	byggja	sfm3fn
upp	upp	aa
og	og	c
hvernig	hvernig	aa
komið	koma	sþghen
er	vera	sfg3en
í	í	af
veg	vegur	nkeo
fyrir	fyrir	af
of	of	aa
mikla	mikill	lveosf
samþjöppun	samþjöppun	nveo
á	á	af
því	sá	faheþ
sviði	svið	nheþ
og	og	c
ég	ég	fp1en
hygg	hyggja	sfg1en
að	að	c
þar	þar	aa
hafi	hafa	svg3en
nú	nú	aa
verið	vera	sþghen
býsna	býsna	aa
langt	langur	lhensf
í	í	af
það	það	fpheo
að	að	c
menn	maður	nkfn
hafi	hafa	svg3fn
látið	láta	sþghen
sér	sig	fpkfþ
detta	detta	sng
í	í	af
hug	hugur	nkeo
að	að	cn
fara	fara	sng
með	með	af
slíkt	slíkur	fbheo
fyrir	fyrir	af
þjóðaratkvæði	þjóðaratkvæði	nheo
.	.	pl
»	»	pg

Valgerður	Valgerður	nven-s
Jóhannsdóttir	Jóhannsdóttir	nven-s
:	:	pa
«	«	pg
Nú	nú	aa
er	vera	sfg3en
þetta	þessi	fahen
mál	mál	nhen
á	á	af
dagskrá	dagskrá	nveþ
þingsins	þing	nheeg
í	í	af
dag	dagur	nkeo
.	.	pl

Gerir	gera	sfg2en
þú	þú	fp2en
ráð	ráð	nheo
fyrir	fyrir	af
að	að	c
þetta	þessi	fahen
verði	verða	svg3en
að	að	af
lögum	lag	nhfþ
bara	bara	aa
í	í	af
lok	lok	nhfo
vikunnar	vika	nveeg
?	?	pl
»	»	pg

Bjarni	Bjarni	nken-s
Benediktsson	Benediktsson	nken-s
:	:	pa
«	«	pg
Ég	ég	fp1en
geri	gera	sfg1en
ráð	ráð	nheo
fyrir	fyrir	af
því	það	fpheþ
,	,	pk
já	já	au
.	.	pl

Þessi	þessi	faven
niðurstaða	niðurstaða	nven
breytir	breyta	sfg3en
ekki	ekki	aa
minni	minn	feveþ
sannfæringu	sannfæring	nveþ
í	í	af
málinu	mál	nheþg
.	.	pl
»	»	pg

Bankarán	bankarán	nhen

Landsbankaútibúið	Landsbankaútibú	nhengs
við	við	af
Gullinbrú	Gullinbrú	nveo-s
í	í	af
Grafarvogi	Grafarvogur	nkeþ-s
í	í	af
Reykjavík	Reykjavík	nveþ-s
var	vera	sfg3eþ
rænt	ræna	sþghen
á	á	af
11.	11.	ta
tímanum	tími	nkeþg
í	í	af
morgun	morgunn	nkeo
.	.	pl

Ræninginn	ræningi	nkeng
sem	sem	ct
var	vera	sfg3eþ
vopnaður	vopnaður	lkensf
öxi	öxi	nveþ
náðist	ná	sfm3eþ
á	á	af
hlaupum	hlaup	nhfþ
í	í	af
Foldahverfi	Foldahverfi	nheþ-s
skömmu	skammur	lheþsf
eftir	eftir	af
ránið	rán	nheog
.	.	pl

Ræninginn	ræningi	nkeng
huldi	hylja	sfg3eþ
andlit	andlit	nheo
sitt	sinn	feheo
eftir	eftir	af
því	sá	faheþ
sem	sem	ct
næst	nærri	aae
verður	verða	sfg3en
komist	koma	sþmhen
.	.	pl

Hann	hann	fpken
kom	koma	sfg3eþ
inn	inn	aa
í	í	af
bankann	banki	nkeog
um	um	af
hálfellefuleytið	hálfellefuleyti	nheog
.	.	pl

5	5	ta
starfsmenn	starfsmaður	nkfn
voru	vera	sfg3fþ
í	í	af
bankanum	banki	nkeþg
og	og	c
einn	einn	tfken
viðskiptavinur	viðskiptavinur	nken
og	og	c
eru	vera	sfg3fn
allir	allur	fokfn
heilir	heill	lkfnsf
á	á	af
húfi	húfur	nkeþ
.	.	pl

Ræninginn	ræningi	nkeng
ógnaði	ógna	sfg3eþ
starfsfólki	starfsfólk	nheþ
með	með	af
öxinni	öxi	nveþg
og	og	c
hljóp	hlaupa	sfg3eþ
á	á	aa
brott	brott	aa
með	með	af
eitthvað	einhver	foheo
af	af	af
peningum	peningur	nkfþ
.	.	pl

Ekki	ekki	aa
er	vera	sfg3en
vitað	vita	sþghen
hversu	hversu	aa
miklu	mikill	lheþsf
hann	hann	fpken
náði	ná	sfg3eþ
.	.	pl

Viðskiptavinurinn	viðskiptavinur	nkeng
mun	munu	sfg3en
hafa	hafa	sng
hlaupið	hlaupa	sþghen
á	á	aa
eftir	eftir	af
ræningjanum	ræningi	nkeþg
.	.	pl

Lögregla	lögregla	nven
var	vera	sfg3eþ
skjót	skjótur	lvensf
á	á	af
staðinn	staður	nkeog
og	og	c
náði	ná	sfg3eþ
ræningjanum	ræningi	nkeþg
þar	þar	aa
sem	sem	c
hann	hann	fpken
var	vera	sfg3eþ
á	á	af
hlaupum	hlaup	nhfþ
í	í	af
Foldahverfi	Foldahverfi	nheþ-s
öxin	öxi	nveng
fannst	finna	sfm3eþ
við	við	af
Frostafold	Frostafold	nveo-s
.	.	pl

Ræninginn	ræningi	nkeng
er	vera	sfg3en
nú	nú	aa
í	í	af
haldi	hald	nheþ
lögreglu	lögregla	nvee
og	og	c
bíður	bíða	sfg3en
yfirheyrslu	yfirheyrsla	nvee
.	.	pl

Hann	hann	fpken
er	vera	sfg3en
á	á	af
þrítugsaldri	þrítugsaldur	nkeþ
og	og	c
hefur	hafa	sfg3en
áður	áður	aa
komið	koma	sþghen
við	við	af
sögu	saga	nveo
lögreglu	lögregla	nvee
,	,	pk
m.a.	m.a.	ks
vegna	vegna	af
auðgunarbrota	auðgunarbrot	nhfe
.	.	pl

Lögreglan	lögregla	nveng
útilokar	útiloka	sfg3en
ekki	ekki	aa
að	að	c
ræninginn	ræningi	nkeng
eigi	eiga	svg3en
sér	sig	fpkeþ
vitorðsmenn	vitorðsmaður	nkfo
.	.	pl

Starfsfólkið	starfsfólk	nheng
þiggur	þiggja	sfg3en
nú	nú	aa
áfallahjálp	áfallahjálp	nveo
hjá	hjá	af
sálfræðingum	sálfræðingur	nkfþ
.	.	pl

Litlar	lítill	lvfnsf
skemmdir	skemmd	nvfn
virðast	virða	sfm3fn
hafa	hafa	sng
orðið	verða	sþghen
á	á	af
bankaútibúinu	bankaútibú	nheþg
sem	sem	ct
verður	verða	sfg3en
lokað	loka	sþghen
það	sá	faheo
sem	sem	ct
eftir	eftir	aa
lifir	lifa	sfg3en
dags	dagur	nkee
.	.	pl

Reglur	regla	nvfn
um	um	af
umboðsmann	umboðsmaður	nkeo
Alþingis	Alþingi	nhee-s

Umboðsmaður	umboðsmaður	nken
Alþingis	Alþingi	nhee-s
ætlar	ætla	sfg3en
að	að	cn
taka	taka	sng
saman	saman	aa
og	og	c
kynna	kynna	sng
af	af	af
sinni	sinn	feveþ
hálfu	hálfa	nveþ
reglur	regla	nvfn
sem	sem	ct
hann	hann	fpken
óskar	óska	sfg3en
eftir	eftir	aa
að	að	c
gildi	gilda	svg3en
um	um	af
samskipti	samskipti	nhfo
hans	hann	fpkee
og	og	c
stjórnvalda	stjórnvald	nhfe
.	.	pl

Þetta	þessi	fahen
kom	koma	sfg3eþ
fram	fram	aa
á	á	af
fundi	fundur	nkeþ
sem	sem	ct
umboðsmaður	umboðsmaður	nken
átti	eiga	sfg3eþ
með	með	af
forseta	forseti	nkeþ
og	og	c
varaforseta	varaforseti	nkeþ
Alþingis	Alþingi	nhee-s
í	í	af
morgun	morgunn	nkeo
.	.	pl

Tilefni	tilefni	nhen
fundarins	fundur	nkeeg
var	vera	sfg3eþ
samtal	samtal	nhen
sem	sem	ct
Davíð	Davíð	nken-s
Oddsson	Oddsson	nken-s
,	,	pk
forsætisráðherra	forsætisráðherra	nken
átti	eiga	sfg3eþ
við	við	af
umboðsmann	umboðsmaður	nkeo
4.	4.	ta
maí	maí	nkeo
síðast	síðar	aae
liðinn	liðinn	lkeosf
um	um	af
álit	álit	nheo
umboðsmanns	umboðsmaður	nkee
um	um	af
skipan	skipan	nveo
hæstaréttardómara	hæstaréttardómari	nkfe
.	.	pl

Gert	gera	sþghen
er	vera	sfg3en
ráð	ráð	nhen
fyrir	fyrir	af
að	að	c
skýrt	skýrt	aa
komi	koma	svg3en
fram	fram	aa
í	í	af
samskiptareglum	samskiptaregla	nvfþ
stjórnvalda	stjórnvald	nhfe
og	og	c
umboðsmanns	umboðsmaður	nkee
hver	hver	fsken
eigi	eiga	svg3en
að	að	cn
hafa	hafa	sng
frumkvæði	frumkvæði	nheo
að	að	af
samskiptum	samskipti	nhfþ
og	og	c
hvert	hver	fshen
form	form	nhen
þeirra	það	fphfe
eigi	eiga	svg3en
að	að	cn
vera	vera	sng
.	.	pl

Vís	VÍS	n-en-s
kaupir	kaupa	sfg3en
Lyfju	Lyfja	nveo-s

Vátryggingafélag	Vátryggingafélag	nhen-s
Íslands	Ísland	nhee-s
hefur	hafa	sfg3en
keypt	kaupa	sþghen
lyfsölukeðjuna	lyfsölukeðja	nveog
Lyfju	Lyfja	nveo-s
af	af	af
Högum	Hagi	nkfþ-s
,	,	pk
verslanakeðju	verslanakeðja	nveþ
Baugs	Baugur	nkee-s
.	.	pl

Lyfja	Lyfja	nven-s
rekur	reka	sfg3en
34	34	ta
apótek	apótek	nhfo
um	um	af
allt	allur	foheo
land	land	nheo
undir	undir	af
merkjum	merki	nhfþ
Lyfju	Lyfja	nvee-s
og	og	c
Apóteksins	Apótek	nheegs
.	.	pl

Vátryggingafélagið	Vátryggingafélag	nhengs
ætlar	ætla	sfg3en
ekki	ekki	aa
að	að	cn
leggja	leggja	sng
fram	fram	aa
hærri	hár	lveovm
upphæð	upphæð	nveo
en	en	c
500	500	ta
milljónir	milljón	nvfo
króna	króna	nvfe
í	í	af
Lyfju	Lyfja	nveo-s
.	.	pl

Afgangur	afgangur	nken
kaupverðsins	kaupverð	nheeg
kemur	koma	sfg3en
frá	frá	af
öðrum	annar	fokfþ
fjárfestum	fjárfestir	nkfþ
.	.	pl

Finnur	Finnur	nken-s
Ingólfsson	Ingólfsson	nken-s
,	,	pk
forstjóri	forstjóri	nken
fyrirtækisins	fyrirtæki	nheeg
segir	segja	sfg3en
það	það	fpheo
trúnaðarmál	trúnaðarmál	nheo
að	að	af
svo	svo	aa
stöddu	staddur	lheþsf
hvaða	hvaða	fskfn
fjárfestar	fjárfestir	nkfn
séu	vera	svg3fn
þar	þar	aa
á	á	af
ferð	ferð	nveþ
.	.	pl

Vátryggingafélagið	Vátryggingafélag	nhengs
átti	eiga	sfg3eþ
fyrir	fyrir	aa
stóran	stór	lkeosf
hlut	hlutur	nkeo
í	í	af
Samkaupum	Samkaup	nhfþ-s
og	og	c
er	vera	sfg3en
því	því	aa
orðið	verða	sþghen
fyrirferðamikið	fyrirferðamikill	lhensf
á	á	af
smásölumarkaði	smásölumarkaður	nkeþ
.	.	pl

Jón	Jón	nken-s
Björnsson	Björnsson	nken-s
,	,	pk
forstjóri	forstjóri	nken
Haga	Hagi	nkfe-s
,	,	pk
segir	segja	sfg3en
að	að	c
frá	frá	af
sínum	sinn	fekeþ
sjónarhól	sjónarhóll	nkeþ
sé	vera	svg3en
salan	sala	nveng
ekki	ekki	aa
tilkomin	tilkoma	sþgven
vegna	vegna	af
stefnu	stefna	nvee
Baugs	Baugur	nkee-s
um	um	af
að	að	cn
losa	losa	sng
sig	sig	fpkeo
við	við	af
eignir	eign	nvfo
hér	hér	aa
á	á	af
landi	land	nheþ
og	og	c
einbeita	einbeita	sng
sér	sig	fpkeþ
að	að	af
fjárfestingum	fjárfesting	nvfþ
erlendis	erlendis	aa
.	.	pl

Jón	Jón	nken-s
Björnsson	Björnsson	nken-s
,	,	pk
forstjóra	forstjóri	nkeþ
Haga	Hagi	nkfe-s
:	:	pa
«	«	pg
Ég	ég	fp1en
get	geta	sfg1en
að	að	af
sjálfsögðu	sjálfsagður	lheþsf
ekki	ekki	aa
svarað	svara	sþghen
fyrir	fyrir	aa
um	um	af
fyriráætlanir	fyriráætlun	nvfo
Baugs	Baugur	nkee-s
en	en	c
ég	ég	fp1en
lít	líta	sfg1en
svo	svo	aa
á	á	af
að	að	c
hvað	hver	fshen
Haga	Hagi	nkfo-s
varðar	varða	sfg3en
þá	þá	aa
er	vera	sfg3en
þetta	þessi	fahen
bara	bara	aa
viðskiptalegs	viðskiptalegur	lheesf
eðlis	eðli	nhee
algjörlega	algjörlega	aa
.	.	pl

Kaupverðið	kaupverð	nheng
er	vera	sfg3en
trúnaðarmál	trúnaðarmál	nhen
en	en	c
tilboðið	tilboð	nheng
var	vera	sfg3eþ
gott	góður	lhensf
og	og	c
styrkir	styrkja	sfg3en
okkar	ég	fp1fe
efnahagsreikning	efnahagsreikningur	nkeo
og	og	c
það	það	fphen
er	vera	sfg3en
í	í	af
raun	raun	nveþ
og	og	c
veru	vera	nveþ
grundvöllur	grundvöllur	nken
þessarar	þessi	favee
sölu	sala	nvee
.	.	pl
»	»	pg

Guðmundur	Guðmundur	nken-s
Hörður	Hörður	nken-s
Guðmundsson	Guðmundsson	nken-s
